customer_id,age,gender,location,tenure_months,estimated_income
1900,21.0,Male,Rural,53,57674.80551746838
1901,37.0,Male,Urban,42,52726.374558442156
1902,49.0,Male,Urban,31,
1903,53.0,Female,Urban,38,60822.770775245954
1904,67.0,Male,Suburban,56,
1905,21.0,Female,Suburban,22,73377.61120603964
1906,44.0,Female,Urban,36,52977.54517252878
1907,34.0,Female,Urban,19,54160.84320216135
1908,29.0,Male,Suburban,14,71251.03773660924
1909,39.0,Male,Urban,14,56276.825914692585
1910,34.0,Male,Urban,50,56347.496999893454
1911,27.0,Male,Suburban,29,37816.35871192458
1912,18.0,Male,Urban,17,59058.77611857658
1913,39.0,Female,Urban,50,9499.864176525844
1914,43.0,Male,Urban,50,24631.82414398603
1915,35.0,Female,Urban,37,52993.83187286618
1916,67.0,Male,Urban,9,73205.48869347105
1917,31.0,Female,Urban,1,92227.19586641199
1918,64.0,Female,Urban,4,
1919,46.0,Female,Urban,58,70684.65695097897
1920,29.0,Female,Urban,7,62256.968188699946
1921,53.0,Female,Urban,11,76768.26210152669
1922,52.0,Female,Rural,14,64267.67108721948
1923,69.0,Male,Urban,42,67452.25362152225
1924,29.0,Female,Suburban,19,28727.280096903938
1925,24.0,Male,Suburban,40,
1926,,Male,Urban,3,60465.32793847314
1927,28.0,Male,Suburban,8,51677.18483980073
1928,50.0,Male,Urban,29,53149.598577320765
1929,23.0,Male,Suburban,50,33322.981631055656
1930,64.0,Male,Urban,37,70781.73491760361
1931,32.0,Male,Suburban,52,64699.80400354716
1932,49.0,Female,Urban,43,61384.164981780654
1933,68.0,Male,Suburban,9,64600.02108642252
1934,28.0,Female,Urban,19,35075.70785624413
1935,40.0,Male,Suburban,12,95266.45737496117
1936,43.0,Female,Urban,27,78861.79469873203
1937,51.0,Female,Suburban,37,72412.30031455052
1938,63.0,Female,Urban,48,89690.35007603827
1939,51.0,Female,Urban,58,64222.34475441751
1940,46.0,Male,Suburban,25,54350.275248529586
1941,21.0,nan,Rural,45,65476.45860533013
1942,34.0,Female,Urban,38,90538.68084511599
1943,52.0,Female,Rural,48,42110.31520910851
1944,30.0,Female,Suburban,50,90299.84481530385
1945,58.0,Male,Suburban,17,32955.63965161654
1946,56.0,Female,Urban,44,70661.61480750797
1947,32.0,Male,Urban,59,80204.23754156716
1948,46.0,Female,Suburban,33,72888.69005391035
1949,46.0,Male,Urban,39,80951.0755666982
1950,28.0,Female,Urban,14,57449.823637736095
1951,69.0,Male,Urban,28,34537.376303545825
1952,49.0,Male,Urban,18,
1953,19.0,Female,Suburban,55,96972.30395840365
1954,64.0,Female,Suburban,33,56707.13434910503
1955,31.0,Female,Urban,52,73638.78427289784
1956,37.0,Male,Urban,42,43472.191033331925
1957,39.0,Male,Urban,15,41963.578697450386
1958,28.0,Female,Urban,11,62146.990103621974
1959,44.0,nan,Urban,36,45446.828890401135
1960,20.0,Female,Suburban,15,61924.403968964136
1961,34.0,Male,Suburban,53,120606.36293092616
1962,61.0,Female,Urban,48,45882.35920836837
1963,45.0,Male,Suburban,30,66831.10628862439
1964,46.0,Female,Urban,58,24831.481147043887
1965,38.0,Male,Suburban,15,70465.99139687073
1966,64.0,Male,Urban,49,45891.810663585275
1967,33.0,Female,Suburban,23,65852.77772459312
1968,54.0,Female,Urban,43,65317.84085926587
1969,37.0,Male,Urban,50,62782.22641040195
1970,23.0,Male,Urban,48,41051.12006187557
1971,36.0,Male,Urban,59,
1972,22.0,Female,Urban,15,64714.35623825029
1973,20.0,Male,Urban,29,55147.24869095301
1974,18.0,Male,Urban,11,88066.15169875977
1975,,Female,Suburban,45,60820.32606820289
1976,32.0,Female,Urban,18,40142.59266850232
1977,51.0,Female,Suburban,40,68628.64839429798
1978,52.0,Female,Urban,31,11060.273672884745
1979,,Female,Rural,9,99230.97446488017
1980,42.0,Female,Rural,22,
1981,41.0,Female,Urban,11,77929.21840340486
1982,29.0,Female,Suburban,17,74815.75986543861
1983,35.0,Male,Urban,33,37389.20693637742
1984,32.0,nan,Rural,11,71189.17337534117
1985,61.0,Male,Urban,39,46210.36546353108
1986,33.0,Male,Urban,8,56691.42868491412
1987,44.0,Male,Urban,51,69407.96551023416
1988,25.0,Male,Urban,57,59033.353601236566
1989,63.0,Other,Urban,4,39998.94849608377
1990,42.0,Female,Suburban,36,68207.48667095581
1991,34.0,Female,Urban,19,55837.75447049238
1992,46.0,Female,Urban,24,57787.831184657276
1993,25.0,Female,Urban,41,58969.93359106668
1994,32.0,Male,Urban,49,33093.831958262366
1995,44.0,Female,Urban,18,37514.48506124161
1996,63.0,Female,Suburban,33,48216.080732269504
1997,67.0,Male,Urban,46,68206.60173091188
1998,69.0,Female,Urban,36,41417.278692343534
1999,24.0,Male,Urban,10,83785.20512355817
2000,,Male,Urban,55,
2001,46.0,Male,Suburban,14,67287.56682586683
2002,61.0,Male,Urban,7,53366.6315752519
2003,41.0,Female,Urban,12,28078.968752082743
2004,,Female,Urban,22,70638.37348188105
2005,37.0,Male,Urban,27,45555.934377571495
2006,63.0,Female,Urban,48,30162.15162676173
2007,32.0,Female,Urban,37,43304.76241316165
2008,42.0,Male,Suburban,11,58405.52407548038
2009,,Male,Urban,36,12434.807582300004
2010,31.0,Other,Urban,13,53277.58803995418
2011,24.0,Female,Urban,32,80166.47806101432
2012,34.0,nan,Urban,8,60639.479732106294
2013,61.0,Male,Urban,7,83987.49170160816
2014,37.0,Female,Suburban,43,51936.922752041406
2015,53.0,Male,Suburban,43,83063.0175289602
2016,26.0,Male,Urban,58,33167.18046915316
2017,55.0,Female,Urban,17,71997.50841200056
2018,65.0,Male,Urban,22,57834.56562615311
2019,39.0,Male,Urban,46,87097.36755210461
2020,19.0,Male,Suburban,34,51752.12422653333
2021,41.0,Male,Suburban,20,38948.26652639094
2022,25.0,Female,Rural,53,70133.65695696148
2023,28.0,Female,Urban,8,
2024,30.0,Male,Urban,22,64723.59943715884
2025,34.0,Male,Suburban,27,59157.986415930085
2026,25.0,Male,Suburban,34,35700.82532179361
2027,38.0,Female,Suburban,21,78938.09390176395
2028,35.0,Male,Urban,15,58967.864351693905
2029,47.0,Female,Urban,5,74016.20038185864
2030,35.0,Male,Urban,38,
2031,63.0,Male,Urban,17,100800.1738421215
2032,64.0,Female,Urban,8,48851.686980858925
2033,48.0,Female,Suburban,19,49583.384813847966
2034,55.0,Male,Urban,5,80268.41442676762
2035,49.0,Female,Urban,23,80759.04463252355
2036,28.0,Female,Suburban,19,81392.16987403235
2037,62.0,Female,Urban,14,59746.561079705396
2038,42.0,Female,Suburban,10,64153.14434952756
2039,50.0,Female,Urban,31,33052.91324798354
2040,55.0,nan,Urban,13,56782.624853364054
2041,58.0,Male,Rural,22,65535.92878690053
2042,25.0,Female,Rural,37,65546.73033739936
2043,,Male,Urban,39,44845.20168510885
2044,39.0,Male,Suburban,10,38013.11174427341
2045,68.0,Male,Urban,31,80883.83504874623
2046,41.0,Male,Urban,43,77747.03067542342
2047,58.0,Female,Urban,35,55354.5986252248
2048,34.0,Female,Urban,13,
2049,29.0,Female,Suburban,30,78789.56639361169
2050,63.0,Male,Suburban,34,26432.20611827808
2051,49.0,Male,Rural,36,57921.74131953536
2052,32.0,Female,Suburban,35,86773.05250235484
2053,33.0,Male,Urban,47,28194.96191511045
2054,39.0,Female,Suburban,4,30985.810903680493
2055,45.0,Female,Rural,55,72532.31598463756
2056,37.0,Female,Suburban,53,
2057,50.0,Female,Suburban,4,54401.78963200906
2058,27.0,Female,Rural,47,50612.03681608392
2059,57.0,Male,Urban,6,26017.773479003517
2060,49.0,Female,Suburban,55,54034.1440307926
2061,67.0,Male,Suburban,28,30560.751579046893
2062,50.0,Male,Rural,30,52907.091539444584
2063,19.0,Male,Urban,27,86215.53424986175
2064,50.0,Female,Urban,5,
2065,50.0,Male,Suburban,44,54954.25310287637
2066,58.0,Male,Urban,39,77219.85245390066
2067,30.0,Male,Suburban,35,44475.32401034086
2068,47.0,Female,Urban,39,68157.87707578811
2069,50.0,Female,Urban,44,76203.89212248694
2070,30.0,Female,Urban,15,61568.42182210318
2071,,Female,Urban,19,61979.05532288054
2072,43.0,Male,Urban,30,38040.96799353257
2073,39.0,Male,Urban,38,52014.75153086282
2074,56.0,Female,Urban,32,63243.831329217544
2075,19.0,Male,Urban,40,21968.637693019373
2076,55.0,Male,Urban,29,
2077,56.0,Male,Urban,6,56936.11037012107
2078,43.0,Female,Urban,26,
2079,63.0,Male,Suburban,27,61762.20322627136
2080,67.0,Female,Urban,35,27576.593253930063
2081,32.0,Male,Urban,28,82070.90135049148
2082,,Female,Suburban,5,
2083,,Male,Urban,41,79413.8802994831
2084,61.0,Male,Rural,56,47226.973698267175
2085,66.0,Male,Suburban,48,65300.145441892484
2086,57.0,Female,Urban,54,70407.7600524255
2087,28.0,Male,Urban,16,80090.44349581897
2088,20.0,Female,Urban,41,78399.53284834896
2089,23.0,Female,Urban,18,43999.18639039825
2090,26.0,Female,Urban,13,57684.407771377104
2091,23.0,Male,Urban,43,49535.789087013756
2092,26.0,Male,Suburban,25,62859.233000139255
2093,56.0,Male,Urban,10,
2094,48.0,Female,Urban,29,28201.93993155658
2095,49.0,Female,Suburban,10,107712.89718382565
2096,58.0,Female,Urban,6,98706.90729293853
2097,67.0,Female,Urban,16,83318.252434926
2098,29.0,Male,Urban,25,69684.42318038065
2099,25.0,Male,Urban,44,75509.31241999201
2100,25.0,Female,Rural,4,75563.69751087656
2101,67.0,Male,Urban,37,93093.75866435902
2102,45.0,Male,Urban,34,50149.762188695386
2103,37.0,Female,Urban,19,44847.501675604406
2104,64.0,Male,Urban,33,59696.13455648692
2105,24.0,Female,Urban,4,
2106,28.0,Female,Suburban,44,
2107,37.0,Female,Rural,34,48947.22042064662
2108,33.0,Male,Urban,12,88744.7186831721
2109,21.0,Male,Urban,31,43258.328614129234
2110,23.0,Female,Suburban,16,89373.12827521986
2111,39.0,Male,Urban,2,
2112,43.0,Male,Urban,49,98239.03804748911
2113,20.0,Male,Urban,58,103662.09690118572
2114,58.0,Male,Urban,2,67404.66336693248
2115,59.0,Male,Urban,36,101569.54792347581
2116,31.0,Female,Suburban,6,70104.69429012174
2117,28.0,Male,Suburban,23,67923.30382056361
2118,35.0,Male,Urban,39,63876.023504250865
2119,29.0,Female,Urban,55,51311.38878485032
2120,40.0,Other,Rural,47,75193.44173444697
2121,29.0,Male,Urban,52,83012.25073859167
2122,30.0,Male,Suburban,44,32032.702031137895
2123,42.0,Female,Urban,37,
2124,62.0,Female,Urban,46,92490.1785828455
2125,68.0,Female,Urban,16,48356.18295804918
2126,36.0,Female,Suburban,43,71246.8626733682
2127,63.0,Male,Urban,44,59136.38249323484
2128,53.0,Female,Urban,19,66656.81243109058
2129,62.0,Male,Urban,49,57281.32748696933
2130,25.0,Female,Suburban,24,70463.15236823402
2131,46.0,Female,Rural,58,38617.715498089216
2132,49.0,Other,Rural,27,103801.48838862378
2133,68.0,Male,Rural,7,40133.543887730586
2134,61.0,Male,Urban,30,71047.66565498876
2135,35.0,Female,Urban,41,46427.21287803648
2136,23.0,Female,Urban,14,56875.14184657837
2137,35.0,Female,Urban,58,69225.2039649918
2138,36.0,Male,Suburban,52,61956.00038589653
2139,39.0,Male,Suburban,44,62587.51894278528
2140,54.0,Female,Urban,15,52639.382863628416
2141,49.0,Male,Suburban,12,46169.4400944662
2142,58.0,Female,Rural,53,73262.00971595182
2143,20.0,Male,Urban,53,
2144,45.0,Female,Urban,29,47007.59324056554
2145,,Female,Urban,23,47242.264169801834
2146,68.0,Female,Urban,13,53371.5299872882
2147,52.0,Male,Urban,9,31594.845901664685
2148,,Female,Urban,24,31902.29583049745
2149,32.0,Male,Urban,39,70861.23759705863
2150,50.0,Female,Rural,30,71088.92720034641
2151,24.0,Male,Urban,1,
2152,29.0,Male,Urban,10,87503.79245632453
2153,66.0,Male,Rural,38,42355.63495474721
2154,47.0,Male,Urban,58,25494.3782169333
2155,38.0,Other,Urban,47,75706.14274229191
2156,48.0,Male,Suburban,15,25060.17662003952
2157,41.0,Female,Urban,9,57262.25772087416
2158,37.0,nan,Suburban,13,65564.06526251009
2159,54.0,Male,Urban,23,101215.82132865055
2160,21.0,Female,Urban,33,49066.59556521401
2161,45.0,Male,Urban,9,50538.68639977307
2162,61.0,Male,Urban,3,73221.38279156588
2163,37.0,Male,Suburban,30,
2164,41.0,Female,Suburban,9,
2165,67.0,Male,Rural,52,63703.05925676317
2166,66.0,Female,Suburban,25,45259.702769154916
2167,68.0,Female,Urban,47,68933.33164380363
2168,49.0,Female,Suburban,24,28126.537498217982
2169,58.0,Male,Suburban,32,118156.3166881618
2170,53.0,Female,Suburban,7,74421.30996858222
2171,51.0,Female,Suburban,36,37967.908912228755
2172,53.0,Female,Urban,25,54641.69561615569
2173,19.0,Female,Urban,20,
2174,32.0,Female,Suburban,17,43626.98069552718
2175,51.0,Male,Urban,54,64233.30542964429
2176,53.0,Male,Urban,36,87831.83216185414
2177,23.0,Male,Suburban,26,
2178,56.0,Male,Urban,19,22191.03086393988
2179,59.0,Male,Urban,37,47721.990749806755
2180,68.0,Male,Urban,48,49037.54460826799
2181,68.0,Male,Suburban,3,61778.50661027147
2182,29.0,Other,Urban,43,57180.084709450406
2183,20.0,Male,Suburban,57,16008.513210222918
2184,62.0,Female,Urban,28,41501.168235800185
2185,35.0,Female,Urban,22,37850.2159858232
2186,57.0,Female,Urban,47,77948.6021087777
2187,38.0,Female,Suburban,19,54299.727496385094
2188,32.0,Male,Urban,53,20027.77856563982
2189,50.0,Male,Rural,56,42631.9885116308
2190,52.0,Male,Rural,46,83493.78605312074
2191,43.0,Male,Suburban,16,
2192,25.0,Female,Rural,56,46412.58934746895
2193,53.0,Female,Urban,6,56594.054351570965
2194,65.0,Male,Urban,37,64512.08921812331
2195,47.0,Male,Suburban,31,57145.575881849254
2196,40.0,Male,Suburban,53,80463.00855578222
2197,59.0,Male,Suburban,49,57146.86095718542
2198,61.0,Female,Suburban,48,73485.29694758294
2199,31.0,Male,Rural,34,63933.75057139833
2200,31.0,Female,Urban,31,34139.98013646719
2201,19.0,Male,Suburban,11,95706.01532167706
2202,,Male,Suburban,36,83113.65716321381
2203,,Female,Suburban,6,48664.42252372169
2204,55.0,Female,Urban,27,57777.494938821226
2205,62.0,Other,Suburban,7,72303.8564469636
2206,58.0,Female,Rural,49,63600.543115941626
2207,64.0,Male,Urban,32,62141.15880201225
2208,31.0,Male,Suburban,8,70112.00872217485
2209,,Female,Urban,33,67069.29842538048
2210,42.0,Female,Rural,57,67160.32911644169
2211,,Female,Urban,47,61827.08680639305
2212,19.0,Male,Urban,52,72777.9945501521
2213,56.0,nan,Urban,44,64193.725187787706
2214,23.0,Male,Suburban,15,64696.23563532951
2215,34.0,Female,Urban,55,87497.30384189257
2216,42.0,Female,Suburban,27,68668.919361611
2217,45.0,Male,Rural,30,66611.02699032462
2218,19.0,Female,Suburban,22,42224.21920455991
2219,52.0,Male,Urban,47,43231.654184886815
2220,54.0,Other,Rural,29,82834.08357936297
2221,22.0,Male,Suburban,41,71412.85807368923
2222,18.0,Female,Urban,48,78351.2242855811
2223,57.0,Male,Urban,30,63953.38447032119
2224,29.0,Female,Urban,2,67949.73626450046
2225,53.0,Female,Suburban,15,57084.98020541512
2226,62.0,Male,Urban,47,59465.462276730206
2227,40.0,Male,Urban,27,51664.35893580294
2228,64.0,Female,Suburban,7,
2229,48.0,Male,Urban,27,45763.82732811185
2230,28.0,Female,Suburban,21,66150.84899721663
2231,27.0,Male,Suburban,13,56867.19250222006
2232,20.0,Female,Urban,55,79036.17570687272
2233,31.0,Male,Suburban,17,
2234,33.0,Male,Urban,11,69230.00467965846
2235,27.0,Male,Urban,59,
2236,46.0,Male,Suburban,10,40156.628171414646
2237,27.0,Male,Urban,57,71007.24878463808
2238,29.0,Female,Rural,33,58016.0828566883
2239,47.0,Female,Urban,14,44772.14586688517
2240,58.0,Female,Urban,37,31782.982174916582
2241,18.0,Female,Rural,8,43654.53572779096
2242,22.0,Male,Urban,33,75281.78113101334
2243,37.0,Female,Suburban,7,
2244,25.0,Male,Urban,34,62367.93323743058
2245,60.0,Female,Suburban,7,
2246,29.0,Male,Urban,7,68327.58938999874
2247,18.0,Male,Urban,41,81547.66833566572
2248,37.0,Male,Urban,54,98424.66193182059
2249,,Female,Urban,36,85282.3025113148
2250,60.0,Male,Suburban,55,
2251,54.0,Female,Urban,7,71501.5544589149
2252,64.0,Male,Urban,20,45547.77951368978
2253,54.0,Female,Urban,18,75938.9997768051
2254,29.0,Female,Suburban,45,78679.47417324725
2255,54.0,Male,Suburban,43,10054.860958141799
2256,,Female,Urban,41,62853.57718854145
2257,66.0,Female,Urban,14,89801.75509695956
2258,61.0,Female,Urban,40,46575.327203588655
2259,45.0,Female,Suburban,53,17490.395831616093
2260,64.0,Female,Urban,14,59446.60270081166
2261,32.0,Female,Urban,21,81520.82127529065
2262,23.0,Male,Suburban,49,68012.2268007418
2263,61.0,Female,Rural,59,60538.75575264639
2264,37.0,Male,Urban,57,41487.148294957515
2265,67.0,Male,Suburban,27,38035.11931876357
2266,31.0,Female,Urban,46,63655.43002587383
2267,19.0,Male,Rural,26,58829.40855246936
2268,26.0,Male,Urban,27,77050.14582336068
2269,54.0,Female,Urban,24,68812.02435165583
2270,37.0,Female,Suburban,5,45138.72214076347
2271,43.0,Female,Urban,42,65122.65701345856
2272,46.0,Female,Urban,38,61808.43957692057
2273,18.0,Female,Urban,28,26717.644882311775
2274,52.0,Male,Suburban,42,
2275,23.0,Male,Urban,43,
2276,54.0,Female,Suburban,58,57732.626114937426
2277,22.0,Male,Urban,32,66314.80902187686
2278,50.0,Female,Urban,24,
2279,66.0,Female,Urban,6,66813.73049617367
2280,68.0,Male,Urban,10,63337.40431700963
2281,31.0,Female,Suburban,46,59535.441679400865
2282,29.0,Female,Suburban,52,63190.87146072893
2283,59.0,Male,Urban,3,52769.28090216137
2284,37.0,nan,Urban,7,51686.256832436724
2285,67.0,Female,Suburban,29,61967.994595441385
2286,41.0,Male,Suburban,34,19819.476313809464
2287,60.0,Female,Suburban,7,52583.22381250543
2288,51.0,Female,Suburban,17,45876.55688612177
2289,42.0,Female,Urban,13,43405.69833703618
2290,67.0,Female,Suburban,58,53695.5013773691
2291,46.0,Female,Urban,21,33193.33588265714
2292,56.0,Male,Urban,31,53790.999870819134
2293,,Female,Suburban,9,64626.521886864204
2294,64.0,Female,Rural,45,81008.40794184053
2295,60.0,Male,Suburban,47,103983.46255324998
2296,67.0,Male,Urban,13,23428.988534609103
2297,40.0,Other,Urban,17,41321.72884711508
2298,61.0,Female,Urban,8,53785.872025429606
2299,55.0,Female,Suburban,9,62765.399999982554
2300,37.0,Female,Urban,9,67290.76224858472
2301,40.0,Female,Suburban,40,47797.54919545166
2302,62.0,Female,Urban,48,
2303,69.0,Female,Suburban,52,80692.08708391388
2304,33.0,Male,Rural,30,70053.30910345707
2305,67.0,Female,Urban,7,74264.66628358839
2306,59.0,Female,Urban,17,55706.96130833756
2307,25.0,Female,Suburban,39,67023.2401562993
2308,67.0,Female,Urban,38,20006.874807566048
2309,38.0,Female,Suburban,5,38592.53713284791
2310,18.0,Male,Suburban,17,83885.14808799041
2311,25.0,Male,Urban,40,60618.27764749866
2312,46.0,Male,Suburban,58,97385.62573974824
2313,49.0,Male,Urban,1,40505.88435614422
2314,55.0,Other,Rural,16,111042.94201167615
2315,22.0,Male,Urban,17,113907.56278522784
2316,64.0,Male,Suburban,30,47101.592242594634
2317,39.0,Female,Urban,31,
2318,64.0,Female,Urban,35,85040.03825883436
2319,51.0,Male,Urban,45,48744.45619946199
2320,18.0,Female,Suburban,8,54687.855134235586
2321,43.0,Female,Urban,48,45335.911108147906
2322,60.0,Male,Suburban,56,
2323,27.0,Male,Urban,30,62359.32116462883
2324,,Female,Suburban,39,54527.6607570284
2325,67.0,Female,Suburban,21,18214.06880868631
2326,35.0,Female,Urban,15,88821.76927471482
2327,34.0,Male,Urban,56,91986.89825502997
2328,43.0,Male,Urban,34,70247.91934147893
2329,25.0,Female,Urban,56,62515.25162452118
2330,64.0,Male,Urban,27,41282.86063890791
2331,57.0,Male,Suburban,2,50762.71563660441
2332,66.0,Female,Urban,10,81783.18289203545
2333,29.0,Male,Suburban,5,71958.39713587484
2334,44.0,Female,Rural,27,69105.62766751913
2335,25.0,Female,Urban,4,69955.62411359405
2336,42.0,Male,Suburban,47,81249.8460899671
2337,63.0,Female,Urban,13,78249.81853093443
2338,21.0,Male,Suburban,17,73788.1134186593
2339,50.0,Female,Urban,21,53035.036104499755
2340,18.0,Male,Suburban,23,93687.54904243333
2341,36.0,Male,Rural,33,50301.626177712555
2342,48.0,Female,Urban,50,42624.780851636344
2343,33.0,Male,Suburban,15,48724.25799890047
2344,31.0,Female,Urban,14,36175.583079789445
2345,65.0,Male,Urban,9,71671.51830971392
2346,22.0,Male,Suburban,44,
2347,58.0,Female,Urban,37,82573.00457707167
2348,,Male,Suburban,30,11072.458400175281
2349,45.0,Male,Urban,29,64217.90113069248
2350,19.0,Female,Suburban,23,54862.523848193116
2351,67.0,Female,Urban,34,53087.91346660496
2352,23.0,Female,Urban,55,39186.55054260195
2353,26.0,Other,Urban,55,60872.51876692772
2354,50.0,Male,Urban,7,44705.77530404437
2355,58.0,Female,Urban,53,90393.48116843539
2356,42.0,Male,Urban,9,72541.3168214157
2357,65.0,Female,Urban,50,79628.59106237139
2358,30.0,Male,Urban,4,25192.835618361118
2359,26.0,nan,Urban,2,77712.78654396515
2360,30.0,Female,Urban,56,75827.65466577673
2361,48.0,Female,Urban,27,51873.626531283124
2362,58.0,Female,Rural,33,56271.23041628328
2363,28.0,Female,Urban,32,
2364,21.0,Female,Urban,57,53848.77346968885
2365,51.0,Male,Urban,44,71292.512730158
2366,55.0,Male,Suburban,45,46613.164170504344
2367,63.0,Male,Urban,46,60722.31807544902
2368,21.0,Male,Suburban,37,110912.50391558067
2369,55.0,Female,Urban,27,40424.04146793193
2370,36.0,Female,Urban,28,66642.72671366972
2371,23.0,Female,Suburban,3,39323.70410005865
2372,51.0,Other,Urban,59,30290.291952811764
2373,35.0,Female,Urban,36,75985.89131603861
2374,30.0,Male,Suburban,49,51862.55280340088
